time		totalmass			KE			PE
29.8		100000			0.0505695			5.98715
29.85		100000			0.0507149			5.98761
29.9		100000			0.0508609			5.98806
29.95		100000			0.0510075			5.98851
30		100000			0.0511547			5.98896
30.05		100000			0.0513026			5.9894
30.1		100000			0.0514511			5.98984
30.15		100000			0.0516004			5.99028
30.2		100000			0.0517503			5.99071
30.25		100000			0.051901			5.99113
30.3		100000			0.0520525			5.99155
30.35		100000			0.0522047			5.99197
30.4		100000			0.0523578			5.99238
30.45		100000			0.0525117			5.99279
30.5		100000			0.0526664			5.9932
30.55		100000			0.0528221			5.9936
30.6		100000			0.0529787			5.99399
30.65		100000			0.0531363			5.99438
30.7		100000			0.0532948			5.99477
30.75		100000			0.0534544			5.99515
30.8		100000			0.0536151			5.99553
30.85		100000			0.0537769			5.9959
30.9		100000			0.0539399			5.99627
30.95		100000			0.054104			5.99663
31		100000			0.0542694			5.99699
31.05		100000			0.0544361			5.99735
31.1		100000			0.0546041			5.9977
31.15		100000			0.0547735			5.99804
31.2		100000			0.0549443			5.99838
31.25		100000			0.0551167			5.99872
31.3		100000			0.0552906			5.99905
31.35		100000			0.0554661			5.99937
31.4		100000			0.0556433			5.99969
31.45		100000			0.0558222			6.00001
31.5		100000			0.056003			6.00032
31.55		100000			0.0561857			6.00062
31.6		100000			0.0563703			6.00092
31.65		100000			0.056557			6.00121
31.7		100000			0.0567458			6.0015
31.75		100000			0.0569369			6.00178
31.8		100000			0.0571302			6.00206
31.85		100000			0.057326			6.00233
31.9		100000			0.0575243			6.00259
31.95		100000			0.0577253			6.00285
32		100000			0.0579289			6.0031
32.05		100000			0.0581354			6.00335
32.1		100000			0.0583449			6.00359
32.15		100000			0.0585575			6.00382
32.2		100000			0.0587733			6.00404
32.25		100000			0.0589925			6.00426
32.3		100000			0.0592153			6.00447
32.35		100000			0.0594417			6.00467
32.4		100000			0.0596719			6.00487
32.45		100000			0.0599062			6.00506
32.5		100000			0.0601446			6.00524
32.55		100000			0.0603874			6.00541
32.6		100000			0.0606347			6.00557
32.65		100000			0.0608868			6.00572
32.7		100000			0.0611438			6.00587
32.75		100000			0.0614061			6.006
32.8		100000			0.0616737			6.00613
32.85		100000			0.061947			6.00624
32.9		100000			0.0622261			6.00635
32.95		100000			0.0625114			6.00644
33		100000			0.0628031			6.00653
